,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,media,desviacion,minimimo,maximo,folds,elapsed
1311,misogyny_centrogeo,65,"(5752, 2)","(1439, 2)",0.8704111644182658,0.8699368264585656,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",65,0.8722216758549566,0.00893244176741591,0.860970174690098,0.8832089645517724,"[0.8684709476556396, 0.8822758210287498, 0.8832089645517724, 0.860970174690098, 0.866182471348523]",818.1224207461346
1312,misogyny_centrogeo,66,"(5752, 2)","(1439, 2)",0.8676212238115022,0.8673069016501024,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21']",66,0.8728373355562612,0.00853263391179378,0.8589976375954236,0.8822758210287498,"[0.8719715431818835, 0.8822758210287498, 0.881335422080054, 0.8589976375954236, 0.8696062538951954]",517.0094088199548
1313,misogyny_centrogeo,67,"(5752, 2)","(1439, 2)",0.8691580287324968,0.8691580287324968,"['davincis22', 'metwo22']",67,0.8679334986469804,0.01064703927277392,0.8531272648919708,0.8829282798770437,"[0.8678871961527319, 0.8829282798770437, 0.8756955410181217, 0.8600292112950341, 0.8531272648919708]",304.9800919778645
1314,misogyny_centrogeo,68,"(5752, 2)","(1439, 2)",0.8691580287324968,0.8691580287324968,"['davincis22', 'exist21', 'meoffendes21', 'mexa3t18_aggress']",68,0.871277228081685,0.00901956125704376,0.8572014291571488,0.8814121793910303,"[0.8702604585718894, 0.8805602364107202, 0.8814121793910303, 0.8572014291571488, 0.8669518368776363]",678.4450911211316
1315,misogyny_centrogeo,69,"(5752, 2)","(1439, 2)",0.8691580287324968,0.8691580287324968,"['davincis22', 'metwo22']",69,0.8679334986469804,0.01064703927277392,0.8531272648919708,0.8829282798770437,"[0.8678871961527319, 0.8829282798770437, 0.8756955410181217, 0.8600292112950341, 0.8531272648919708]",293.63808496901765
1316,misogyny_centrogeo,70,"(5752, 2)","(1439, 2)",0.873943416256505,0.8733850818725934,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",70,0.8730419298262927,0.009215178223057998,0.8572923715221601,0.8823429194493663,"[0.870956088445967, 0.8823429194493663, 0.882272588385427, 0.8572923715221601, 0.872345681328543]",873.3659996481147
1317,misogyny_centrogeo,71,"(5752, 2)","(1439, 2)",0.8697278223362885,0.869332961724266,"['davincis22', 'exist21', 'haha21', 'meoffendes21']",71,0.8718214854801424,0.009448690157703695,0.8589976375954236,0.8832672564425936,"[0.8667622255111038, 0.8832672564425936, 0.882272588385427, 0.8589976375954236, 0.8678077194661638]",680.3552212428767
1318,misogyny_centrogeo,72,"(5752, 2)","(1439, 2)",0.8733700488441535,0.8732101488808242,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",72,0.8718815563658444,0.011473860068059208,0.8588150473210048,0.8882903433941256,"[0.8743818094507536, 0.8882903433941256, 0.8788331456320226, 0.8590874360313153, 0.8588150473210048]",948.1797723430209
1319,misogyny_centrogeo,73,"(5752, 2)","(1439, 2)",0.874571610822547,0.8737744807356278,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",73,0.8734331782735338,0.008107184774542671,0.8608825005404706,0.8823429194493663,"[0.8710364145658263, 0.8823429194493663, 0.882272588385427, 0.8608825005404706, 0.8706314684265788]",780.182869625045
1320,misogyny_centrogeo,74,"(5752, 2)","(1439, 2)",0.873943416256505,0.8733850818725934,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",74,0.8730419298262927,0.009215178223057998,0.8572923715221601,0.8823429194493663,"[0.870956088445967, 0.8823429194493663, 0.882272588385427, 0.8572923715221601, 0.872345681328543]",838.521636598045
1321,misogyny_centrogeo,75,"(5752, 2)","(1439, 2)",0.873943416256505,0.8733850818725934,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",75,0.8718483275247623,0.008774991457950344,0.8583235867446394,0.882207915449454,"[0.8700191667114487, 0.882207915449454, 0.880628210141178, 0.8583235867446394, 0.8680627585770915]",846.8246515390929
1322,misogyny_centrogeo,76,"(5752, 2)","(1439, 2)",0.8746833238330483,0.8742034124781581,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",76,0.8721829498096483,0.009679523138154083,0.8572014291571488,0.8832010658858434,"[0.8692452536570183, 0.8832010658858434, 0.8823483472929967, 0.8572014291571488, 0.8689186530552337]",939.5501681438182
1323,misogyny_centrogeo,77,"(5752, 2)","(1439, 2)",0.8684186463305352,0.8683396981269321,"['exist21', 'metwo22']",77,0.8697432998896956,0.008911945098104163,0.8590874360313153,0.8813498630062664,"[0.8675357233948577, 0.8813498630062664, 0.8788331456320226, 0.8590874360313153, 0.8619103313840155]",304.9869848319795
1324,misogyny_centrogeo,78,"(5752, 2)","(1439, 2)",0.8669385325079451,0.8667030369158029,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress']",78,0.8728538270325623,0.008757025515702193,0.8581448437173078,0.8822758210287498,"[0.8720499694881392, 0.8822758210287498, 0.881335422080054, 0.8581448437173078, 0.8704630788485608]",679.2113781599328
1325,misogyny_centrogeo,79,"(5752, 2)","(1439, 2)",0.8697278223362885,0.869332961724266,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",79,0.8716742061940019,0.008877440829571226,0.8582347140039447,0.8814880972828141,"[0.8702604585718894, 0.8813498630062664, 0.8814880972828141, 0.8582347140039447, 0.8670378981050947]",630.0323136749212
1326,misogyny_centrogeo,80,"(5752, 2)","(1439, 2)",0.8732592706947875,0.8727812171382939,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",80,0.8728715130094986,0.00945848181166954,0.8572923715221601,0.8831333702303563,"[0.8701005058370908, 0.8823429194493663, 0.8831333702303563, 0.8572923715221601, 0.8714883980085195]",704.0111570458394
1327,misogyny_centrogeo,81,"(5752, 2)","(1439, 2)",0.8733149346153086,0.8729956830095591,"['davincis22', 'exist21', 'haha21']",81,0.8717622118738536,0.009289508141589214,0.860704207631612,0.884069953448245,"[0.8647253543544875, 0.8814178760520393, 0.884069953448245, 0.860704207631612, 0.8678936678828837]",518.3052890209947
1328,misogyny_centrogeo,82,"(5752, 2)","(1439, 2)",0.8739990412760823,0.8735995477438585,"['haha21', 'mexa3t18_aggress']",82,0.8686124275664634,0.008675317080764402,0.8546457194217663,0.8777105401731116,"[0.868998172712929, 0.8777105401731116, 0.8774970549164097, 0.8546457194217663, 0.8642106506081002]",360.97429042705335
1329,misogyny_centrogeo,83,"(5752, 2)","(1439, 2)",0.8677358333926326,0.8677358333926326,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",83,0.8677128871373873,0.009892219359449882,0.8560700876095119,0.882997685266016,"[0.8680586260542045, 0.882997685266016, 0.8732033227532591, 0.8582347140039447, 0.8560700876095119]",617.4637977827806
1330,misogyny_centrogeo,84,"(5752, 2)","(1439, 2)",0.8710946799007198,0.870540691192865,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",84,0.8718945440105799,0.008712926995594584,0.8601169590643275,0.8831340755926385,"[0.8693257811868191, 0.8831340755926385, 0.880628210141178, 0.8601169590643275, 0.8662676940679361]",624.20862260391
1331,misogyny_centrogeo,85,"(5752, 2)","(1439, 2)",0.8677922801526898,0.8679502992638979,"['detoxis21_aggressiveness', 'meoffendes21', 'metwo22']",85,0.8678996809494359,0.009711094292826511,0.8577753147415847,0.8838564952806757,"[0.867203627133654, 0.8838564952806757, 0.8724282535873207, 0.8582347140039447, 0.8577753147415847]",473.28247318509966
1332,misogyny_centrogeo,86,"(5752, 2)","(1439, 2)",0.8718352175565267,0.8713590217984297,"['exist21', 'haha21', 'mexa3t18_aggress']",86,0.8711230599120139,0.009722103031929644,0.8581448437173078,0.8832010658858434,"[0.8684709476556396, 0.8832010658858434, 0.8814121793910303, 0.8581448437173078, 0.8643862629102481]",527.5128514529206
1333,misogyny_centrogeo,87,"(5752, 2)","(1439, 2)",0.8727407469621775,0.8728207500177898,"['davincis22', 'haha21']",87,0.8686523732882904,0.010701146028928337,0.8547368421052632,0.8804752233226091,"[0.868998172712929, 0.8804231868956578, 0.8804752233226091, 0.8547368421052632, 0.858628441404993]",357.1065878861118
1334,misogyny_centrogeo,88,"(5752, 2)","(1439, 2)",0.8718352175565267,0.8713590217984297,"['exist21', 'haha21', 'mexa3t18_aggress']",88,0.8711230599120139,0.009722103031929644,0.8581448437173078,0.8832010658858434,"[0.8684709476556396, 0.8832010658858434, 0.8814121793910303, 0.8581448437173078, 0.8643862629102481]",546.0960877661128
1335,semeval2018_anger,0,"(1359, 6)","(627, 6)",0.3440161821790308,0.404977573548828,[],0,0.3537786912325238,0.010049114021461516,0.34461729035231753,0.37188525378953674,"[0.3508457064517687, 0.356537542251828, 0.34500766331716815, 0.34461729035231753, 0.37188525378953674]",12.670017644064501
1336,semeval2018_anger,1,"(1359, 6)","(627, 6)",0.3517238918216253,0.4080432388811139,['metwo22'],1,0.3668593570150055,0.0075350192481608525,0.35843634195076446,0.37746899175470605,"[0.3638801601320884, 0.37746899175470605, 0.35843634195076446, 0.3605035592787053, 0.3740077319587629]",43.35713343904354
1337,semeval2018_anger,2,"(1359, 6)","(627, 6)",0.35341377404695345,0.40793579788148715,['misogyny_centrogeo'],2,0.3560951892452013,0.021363214785205812,0.32787535777833826,0.39152125633130225,"[0.32787535777833826, 0.36321757312932923, 0.39152125633130225, 0.35514322977171836, 0.34271852921531853]",62.052290802123025
1338,semeval2018_anger,3,"(1359, 6)","(627, 6)",0.34872674624905664,0.4066545989563092,['mexa3t18_aggress'],3,0.35399964517462007,0.013395084523657404,0.33254509866393556,0.3734496768359178,"[0.35974839200682557, 0.3734496768359178, 0.33254509866393556, 0.3551674652568517, 0.3490875931095697]",62.97687515406869
1339,semeval2018_anger,4,"(1359, 6)","(627, 6)",0.34254058865230747,0.4103191139616512,['meoffendes21'],4,0.34833783497148124,0.012669641780383243,0.3269715082215082,0.3624311625874126,"[0.3624311625874126, 0.34304063741509677, 0.3269715082215082, 0.35012893243940174, 0.3591169341939868]",62.38518872880377
1340,semeval2018_anger,5,"(1359, 6)","(627, 6)",0.350252750821054,0.4112082938452108,['haha21'],5,0.3534749701615487,0.005776500147403625,0.34533052476108594,0.3592565182242746,"[0.3592565182242746, 0.35625825798461686, 0.3478220538303133, 0.34533052476108594, 0.3587074960074528]",63.65802425099537
1341,semeval2018_anger,6,"(1359, 6)","(627, 6)",0.35682292845032765,0.40835839460574375,['exist21'],6,0.37467372837585994,0.016920060769479755,0.3476446492575525,0.39251018947306915,"[0.37905641998077777, 0.39251018947306915, 0.3638130190041277, 0.3476446492575525, 0.3903443641637726]",62.886823216918856
1342,semeval2018_anger,7,"(1359, 6)","(627, 6)",0.3391121917663682,0.40482570406737195,['detoxis21_aggressiveness'],7,0.362145233032803,0.01007198187633025,0.34780495258068966,0.37731913097766756,"[0.34780495258068966, 0.3687258687258687, 0.3589591299627059, 0.3579170829170829, 0.37731913097766756]",61.6465656561777
1343,semeval2018_anger,8,"(1359, 6)","(627, 6)",0.3514457381822582,0.4061627482360971,['davincis22'],8,0.3613521799595688,0.013413940726690105,0.3432478542282257,0.3804391529974819,"[0.36556674724684396, 0.3804391529974819, 0.3432478542282257, 0.34936416954069616, 0.3681429757845966]",61.429319949122146
1344,semeval2018_anger,9,"(1359, 6)","(627, 6)",0.38443415953931626,0.4339112744715848,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",9,0.3684346479409344,0.018823186876694945,0.34629956867963996,0.3952091527036977,"[0.36076164874551975, 0.38578257151981543, 0.354120298055999, 0.3952091527036977, 0.34629956867963996]",314.4749119221233
1345,semeval2018_anger,10,"(1359, 6)","(627, 6)",0.3670833159857164,0.41512402070095633,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",10,0.356944425022545,0.012626131395280687,0.34840322132740903,0.38165062960323115,"[0.34865328385065225, 0.35565375756601847, 0.38165062960323115, 0.34840322132740903, 0.350361232765414]",192.2212362990249
1346,semeval2018_anger,11,"(1359, 6)","(627, 6)",0.38143358766524443,0.4321520756253858,"['davincis22', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,0.3469403534169128,0.011222574982065433,0.3315133221325476,0.36281310192113847,"[0.33731207250575695, 0.36281310192113847, 0.3499616073110985, 0.35310166321402275, 0.3315133221325476]",245.89721543202177
1347,semeval2018_anger,12,"(1359, 6)","(627, 6)",0.3809038926144189,0.4208519155621919,"['exist21', 'haha21', 'misogyny_centrogeo', 'metwo22']",12,0.3601490013051926,0.012298294443431224,0.3374292955648619,0.37390254170819653,"[0.3374292955648619, 0.37390254170819653, 0.3642110584297866, 0.359256665947261, 0.36594544487585723]",192.74713275698014
1348,semeval2018_anger,13,"(1359, 6)","(627, 6)",0.3744540478999706,0.4186285675941631,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo']",13,0.3609365406943458,0.014683028363379196,0.34202579448138115,0.3792579524516073,"[0.34202579448138115, 0.3792579524516073, 0.3647218674093711, 0.3728520614438764, 0.3458250276854928]",210.07780602690764
1349,semeval2018_anger,14,"(1359, 6)","(627, 6)",0.38281897599016956,0.4307902059425345,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",14,0.3671446976194091,0.01783521654302536,0.34966662584013347,0.3962454917311753,"[0.35818839080728937, 0.3962454917311753, 0.34966662584013347, 0.37912248563432727, 0.3525004940841201]",217.78747847909108
1350,semeval2018_anger,15,"(1359, 6)","(627, 6)",0.3702091433370462,0.42020912671695276,"['haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",15,0.36328606898019367,0.009156882496669613,0.35297691402178294,0.38007118648053234,"[0.35968227912710393, 0.35919370229007636, 0.38007118648053234, 0.3645062629814727, 0.35297691402178294]",192.9495632268954
1351,semeval2018_anger,16,"(1359, 6)","(627, 6)",0.3665607953602504,0.4172093499867202,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",16,0.36668555255260943,0.0067611564140529,0.35602189355198566,0.37454387689350094,"[0.3620929118773946, 0.36886106924098105, 0.37454387689350094, 0.3719080111991848, 0.35602189355198566]",192.51862695394084
1352,semeval2018_anger,17,"(1359, 6)","(627, 6)",0.378566724501333,0.42839109433535233,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",17,0.3660390336495699,0.01058787603947015,0.34795761860494007,0.3772648167794158,"[0.34795761860494007, 0.3772648167794158, 0.3691513776417768, 0.3746511164274322, 0.3611702387942846]",239.2981568989344
1353,semeval2018_anger,18,"(1359, 6)","(627, 6)",0.35799925409681504,0.4112909093307112,"['meoffendes21', 'mexa3t18_aggress', 'metwo22']",18,0.36295837299172107,0.010029873039044953,0.3456191400967763,0.3754363135707488,"[0.36030769417144903, 0.3691021204862035, 0.3754363135707488, 0.36432659663342754, 0.3456191400967763]",148.87552940798923
1354,semeval2018_anger,19,"(1359, 6)","(627, 6)",0.3649848802918978,0.4188305301506543,"['meoffendes21', 'misogyny_centrogeo', 'metwo22']",19,0.35891001493951363,0.01211056065038646,0.33766233766233766,0.37112579880437024,"[0.35449568549401955, 0.37112579880437024, 0.362260258730847, 0.369005994005994, 0.33766233766233766]",141.31027644500136
1355,semeval2018_anger,20,"(1359, 6)","(627, 6)",0.3857941122341285,0.42952329986333027,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",20,0.370633612452253,0.020388556865608524,0.35209977141662735,0.40925141489828654,"[0.35555087277979563, 0.3667851921470343, 0.40925141489828654, 0.36948081101952124, 0.35209977141662735]",264.5571185799781
1356,semeval2018_anger,21,"(1359, 6)","(627, 6)",0.36999992678076055,0.42437841188526904,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22']",21,0.3673127515751784,0.010087563425981473,0.35309630181186397,0.3767205551175863,"[0.3767205551175863, 0.357278156523667, 0.3728204149995886, 0.3766483294231858, 0.35309630181186397]",236.7975363349542
1357,semeval2018_anger,22,"(1359, 6)","(627, 6)",0.3396448213530249,0.4031500520631024,"['detoxis21_aggressiveness', 'haha21']",22,0.36132553623344454,0.007977705210808875,0.3471360420392207,0.3701944399807167,"[0.36743531125110074, 0.3701944399807167, 0.3471360420392207, 0.36039291696138503, 0.3614689709347997]",111.5949876869563
1358,semeval2018_anger,23,"(1359, 6)","(627, 6)",0.359195723483298,0.4097356177688305,"['davincis22', 'detoxis21_aggressiveness', 'exist21']",23,0.37398397404481043,0.019217207102905955,0.3468543242269898,0.39584713186547904,"[0.3775446863806108, 0.39584713186547904, 0.3468543242269898, 0.3572534034568713, 0.3924203242941012]",156.0098026159685
1359,semeval2018_anger,24,"(1359, 6)","(627, 6)",0.3635741911617188,0.41317520741641295,"['meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",24,0.3719172423627374,0.017053104598673183,0.3587196407421126,0.40528782811391506,"[0.3681464752368626, 0.3607552088105898, 0.40528782811391506, 0.3587196407421126, 0.36667705891020674]",157.87884717597626
1360,semeval2018_anger,25,"(1359, 6)","(627, 6)",0.36363115418016634,0.41865339310828936,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'metwo22']",25,0.3607760422865257,0.008964242024114792,0.34636277905142837,0.37431561996779383,"[0.34636277905142837, 0.35983996539792384, 0.363707249551698, 0.37431561996779383, 0.3596545974637847]",183.58712418703362
1361,semeval2018_anger,26,"(1359, 6)","(627, 6)",0.3817767684293108,0.42510474757243755,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'misogyny_centrogeo', 'metwo22']",26,0.3565164544687381,0.009489243530311626,0.33923558897243106,0.3662496302868974,"[0.33923558897243106, 0.36051048890679405, 0.3662496302868974, 0.36245255763892825, 0.3541340065386396]",283.5212547860574
1362,semeval2018_anger,27,"(1359, 6)","(627, 6)",0.3876259502918118,0.43285026766738943,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,0.3651082872396281,0.009620600708617215,0.35277632667276126,0.3742100856224509,"[0.35277632667276126, 0.3717928413050364, 0.3742100856224509, 0.37279411764705883, 0.3539680649508332]",298.41536331688985
1363,semeval2018_anger,28,"(1359, 6)","(627, 6)",0.36541014180680353,0.4184347036683511,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",28,0.3686467203642822,0.0050234526815808225,0.36328299997364744,0.37488555321245776,"[0.374584746928681, 0.3653215797744037, 0.37488555321245776, 0.36328299997364744, 0.3651587219322213]",292.2575019581709
1364,semeval2018_anger,29,"(1359, 6)","(627, 6)",0.3732448257183767,0.42046843719803545,"['davincis22', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",29,0.35604428299980545,0.012997183942506218,0.3376123518059002,0.37467251461988305,"[0.37467251461988305, 0.34618994785627377, 0.36353225813613876, 0.35821434258083135, 0.3376123518059002]",263.0652635199949
1365,semeval2018_anger,30,"(1359, 6)","(627, 6)",0.3643456433104704,0.4132272452192751,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",30,0.3556474409222187,0.014218575853730467,0.33778300850516274,0.3739038538677527,"[0.36837955603678874, 0.35650756390193006, 0.34166322229945956, 0.3739038538677527, 0.33778300850516274]",253.4154552409891
1366,semeval2018_anger,31,"(1359, 6)","(627, 6)",0.3716984425281441,0.4243531443243601,"['davincis22', 'exist21', 'mexa3t18_aggress']",31,0.3618551048145481,0.01471864010498409,0.34690794725396146,0.38495293633701944,"[0.3475475601637437, 0.38495293633701944, 0.34690794725396146, 0.37209612105711853, 0.35777095926089736]",155.78740799799562
1367,semeval2018_anger,32,"(1359, 6)","(627, 6)",0.3580565268065268,0.41291208949464536,"['detoxis21_aggressiveness', 'haha21', 'metwo22']",32,0.3690464677575639,0.0058081032501351906,0.36219967977078327,0.37658130858130856,"[0.36219967977078327, 0.37658130858130856, 0.36420032434202215, 0.3670703915805932, 0.37518063451311207]",140.1663617079612
1368,semeval2018_anger,33,"(1359, 6)","(627, 6)",0.3716786644628742,0.4176319467109768,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",33,0.36098103551154115,0.009749224332968195,0.3498370041712054,0.3784401189510679,"[0.3549089799089799, 0.35869985400859494, 0.36301922051785784, 0.3784401189510679, 0.3498370041712054]",289.94473922695033
1369,semeval2018_anger,34,"(1359, 6)","(627, 6)",0.3703762003074462,0.4219124803196046,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'misogyny_centrogeo']",34,0.3595491392682698,0.015766217113950688,0.3281363712119108,0.3696727735297948,"[0.36534526853552407, 0.36723936689789904, 0.3696727735297948, 0.3673519161662205, 0.3281363712119108]",206.14477932802401
1370,semeval2018_anger,35,"(1359, 6)","(627, 6)",0.38096181918856337,0.42616818841410614,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",35,0.3670493358993978,0.011929406071664933,0.35379204129204134,0.3886893409127174,"[0.3658335448341622, 0.35897435897435903, 0.36795739348370926, 0.3886893409127174, 0.35379204129204134]",267.35439662914723
1371,semeval2018_anger,36,"(1359, 6)","(627, 6)",0.3768619954015055,0.4234806913242475,"['exist21', 'metwo22']",36,0.36800979373902903,0.007766798162189981,0.3552026816034974,0.3770663494484091,"[0.3634415608475795, 0.37194273058060434, 0.3770663494484091, 0.3552026816034974, 0.3723956462150546]",94.0839423830621
1372,semeval2018_anger,37,"(1359, 6)","(627, 6)",0.36866549226174894,0.4165278848281637,"['davincis22', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",37,0.3505475555893828,0.02237978691629227,0.3164568764568765,0.37822881927359536,"[0.343387397860408, 0.3720380049038585, 0.3426266794521756, 0.37822881927359536, 0.3164568764568765]",189.08003835799173
1373,semeval2018_anger,38,"(1359, 6)","(627, 6)",0.37264278759631825,0.42368552996499464,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",38,0.36078793014685556,0.007299335429483935,0.35183979058028336,0.37133244278800903,"[0.36442480772377683, 0.35183979058028336, 0.36308176331894604, 0.37133244278800903, 0.35326084632326216]",214.42019820818678
1374,semeval2018_anger,39,"(1359, 6)","(627, 6)",0.3738317698537891,0.42461245480544274,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22']",39,0.3574515806072428,0.012366068960892939,0.3378930560104815,0.3685906644140281,"[0.3685906644140281, 0.3675283311333001, 0.34781755816237614, 0.36542829331602855, 0.3378930560104815]",240.6104822610505
1375,semeval2018_anger,40,"(1359, 6)","(627, 6)",0.3638728407937512,0.41438671029885266,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress']",40,0.37208803777024196,0.011250219789964695,0.35720072202736436,0.3847395331457229,"[0.38104415483369, 0.3847395331457229, 0.37734042373718296, 0.3601153551072497, 0.35720072202736436]",211.21169246383943
1376,semeval2018_anger,41,"(1359, 6)","(627, 6)",0.3736032544172079,0.42650679624965065,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",41,0.36057803237098646,0.01677310606027655,0.33686263658756255,0.3783770861024959,"[0.34465545464021075, 0.37570827802123985, 0.3783770861024959, 0.36728670650342304, 0.33686263658756255]",209.3572482378222
1377,semeval2018_anger,42,"(1359, 6)","(627, 6)",0.37340095234465354,0.4217911885207868,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",42,0.36563453586090205,0.00801123059646948,0.3540662920248239,0.37691754671035194,"[0.36323254014005213, 0.3619587729343827, 0.37691754671035194, 0.3719975274948998, 0.3540662920248239]",242.65798887610435
1378,semeval2018_anger,43,"(1359, 6)","(627, 6)",0.36902040936893343,0.42212979635633124,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",43,0.36991483323331736,0.014430840105598319,0.3543676450093983,0.39629636443921107,"[0.3671197246597372, 0.39629636443921107, 0.36026413249863704, 0.37152629955960326, 0.3543676450093983]",305.47728285519406
1379,semeval2018_anger,44,"(1359, 6)","(627, 6)",0.36955274833187335,0.4181237974311889,"['haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",44,0.36586930746202134,0.009875565561772333,0.3535855867470268,0.38332894582894583,"[0.3678551198876402, 0.3535855867470268, 0.38332894582894583, 0.36121220604703247, 0.36336467879946144]",211.45674766297452
1380,semeval2018_anger,45,"(1359, 6)","(627, 6)",0.37470275988771046,0.42593520612819413,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",45,0.3652310309263243,0.007700494338576771,0.35200522648083626,0.3739128679208094,"[0.36916855656234726, 0.3739128679208094, 0.361628878964846, 0.3694396247027826, 0.35200522648083626]",243.30552162090316
1381,semeval2018_anger,46,"(1359, 6)","(627, 6)",0.3650343635488858,0.41330941865799287,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,0.35751042697080315,0.01975315931767197,0.33533160936128603,0.38988948807870605,"[0.36111131658903967, 0.3629068300120932, 0.33533160936128603, 0.38988948807870605, 0.33831289081289084]",267.8670121910982
1382,semeval2018_anger,47,"(1359, 6)","(627, 6)",0.3711492203232887,0.42019527591776173,"['davincis22', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",47,0.3559442721491953,0.017982320990318792,0.32564102564102565,0.3787173982371699,"[0.36588738785884384, 0.3484871546515382, 0.3609883943573987, 0.3787173982371699, 0.32564102564102565]",210.1072252909653
1383,semeval2018_anger,48,"(1359, 6)","(627, 6)",0.3744421129708133,0.4256758956471114,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",48,0.3656012801802824,0.01037071727999117,0.34623693379790943,0.3755008012820513,"[0.3735636919773879, 0.3755008012820513, 0.36599764126384793, 0.3667073325802154, 0.34623693379790943]",292.666635945905
1384,semeval2018_anger,49,"(1359, 6)","(627, 6)",0.384408298661417,0.4255550458950763,"['davincis22', 'exist21', 'haha21', 'misogyny_centrogeo']",49,0.357598282433914,0.012466574446379754,0.34138727861911256,0.37529267250587484,"[0.34556180628126776, 0.3623141598825571, 0.37529267250587484, 0.36343549488075777, 0.34138727861911256]",216.73584938491695
1385,semeval2018_anger,50,"(1359, 6)","(627, 6)",0.3601614739896524,0.41253148721474486,"['detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo', 'metwo22']",50,0.3597641197295077,0.015004094407845715,0.3314581828518094,0.37321410871812294,"[0.3314581828518094, 0.37321410871812294, 0.35838398184932835, 0.3656712852365026, 0.3700930399917755]",191.40669726906344
1386,semeval2018_anger,51,"(1359, 6)","(627, 6)",0.3806758053300402,0.42920814413870045,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",51,0.3623238245036694,0.010008782238440726,0.34961567534191473,0.3778610249273996,"[0.3534123012220688, 0.3778610249273996, 0.3651869071739167, 0.3655432138530469, 0.34961567534191473]",290.98887272691354
